userId,model,tripId,value,receivedAt
"689a4e649917c7d48bc33c19","similarDestinationMap","6898b39a13a6d0ace3013f76","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","similarDestinationMap","689a02752b57feba9b99161f","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","similarDestinationMap","6898b43f13a6d0ace3013f8e","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","similarDestinationMap","6898c234f412f908a00ad346","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","similarDestinationMap","6898bddff412f908a00ad2a6","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","similarDestinationMap","6898f39ea24cb89d8c68203b","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","similarDestinationMap","6899f5622b57feba9b991522","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","similarDestinationMap","6898bb9ff412f908a00ad252","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","similarDestinationMap","6898bab2f412f908a00ad22f","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","similarDestinationMap","6898c1f0f412f908a00ad33c","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","trendingByStyle","6898b04a13a6d0ace3013efc","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","trendingByStyle","6898b48d13a6d0ace3013f99","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","trendingByStyle","6898bf70f412f908a00ad2e0","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","trendingByStyle","6898b49e13a6d0ace3013f9b","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","trendingByStyle","6898be15f412f908a00ad2ac","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","trendingByStyle","6898b8e1f412f908a00ad1ec","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","trendingByStyle","6898c212f412f908a00ad342","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","trendingByStyle","6898b1c013a6d0ace3013f33","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","trendingByStyle","6898b4b713a6d0ace3013fa0","0","2025-08-11T20:15:35.482Z"
"689a4e649917c7d48bc33c19","trendingByStyle","6898bf60f412f908a00ad2dc","0","2025-08-11T20:15:35.482Z"
